brand,primaryCategories,reviews.numHelpful,reviews.rating,reviews.text
0,Electronics,1.0,3,This is a great tablet for the price it is offered at. Great for amazon prime members.
2,Health & Beauty,,4,Great
0,Electronics,0.0,3,My daughter loves this tablet. She can navigate through the apps with ease.
2,Health & Beauty,,4,Amazon Basics - you are my hero. These are great batteries. I use them in my Apple keyboard and mouse and they have outlasted the brandname batteries I used to use. I get on average an additional 1-2 weeks of use out of each set of batteries which is an additional money saver. The shelf life seems to be normal for alkaline batteries.The packaging is biodegradable which adds to the convenience and value.
2,Health & Beauty,,4,A battery is a battery these work just as good if not better than the name brands like Duracell or Enginzer
0,Electronics,0.0,3,"Nice tablet for the price. Being amazon prime member, I am using many amazon services and devices, tablet is really handy for managing it all very easily apart from other basic functinality of tablets."
0,"Toys & Games,Electronics",0.0,3,I bought this for my great-grandson who is 3 years old. I had purchased one for his 5 year-old sister for Christmas and it became the object of dispute between them because he wants to use it too. They both enjoy it. It is entertaining and educational. Now they each will have their own and the dispute can end.
0,Electronics,0.0,3,"I use it mostly to watch videos, movies on it on the go. I have an iPad Pro 12.9 inch and I love it but I’m always nervous about dropping it. The kindle fire is great because it’s so durable"
2,Health & Beauty,,4,Power
2,Health & Beauty,,4,"For the price, unbeatable."
0,Electronics,3.0,3,Light to carry and good picture quality. This was purchased for a hearing impaired person to download video in American Sign Language . This product was easy to maneuver for someone that was not use to a tablet.
2,Health & Beauty,,3,I like it
0,Electronics,0.0,3,Bought it for my pre-k daughter but my teen-ager daughter took it for a try and she so love it!
0,Electronics,0.0,3,nice reader. almost perfect for what i want/need. good bargain
0,Electronics,0.0,3,This is great tablet. Its great for people who don't need a lot of apts. or store a lot on it. Doesn't over heat. Light weight.
2,Health & Beauty,,4,Good price hope they have good product life!
0,Electronics,0.0,3,Bought this as a gift.. Good price and features for this Kindle
2,Health & Beauty,,2,"Decent battery, but seem to change them out a little bit faster than the big name batteries."
2,Health & Beauty,,4,Best battery buy. So much cheaper and they work just as well.
2,Health & Beauty,,4,good price
2,Health & Beauty,,0,"I purchased them thinking they would be a great value, based on other reviews. I have an alarm keypad (among other things) that I use them in. Previously batteries would last about a year in the keypad. These batteries will last about a month before they die. The first time it happened, I thought there could have been a bad battery or possibly my memory was failing me. After 3 sets in 3 months, there is no doubt. The batteries test fully charged when I install them and then a month later they are gone. That is not a great value at all. I will find another battery for future use."
2,Health & Beauty,,3,Good value!
0,Electronics,0.0,3,Great picture compared to my last kindle and love the camera option
0,Electronics,0.0,2,I did read about the game prior to buying it but so far the game is only half decent. Too much of the same thing.
0,Electronics,1.0,3,The tablet works fine. But speakers are not that great If you want a good cheap tablet that works this is it.
0,Electronics,0.0,3,"Great tablet for toddlers, price is very affordable and it design gets a feeling of unbreakable hard tablet."
2,Health & Beauty,,4,"a great deal, in time for hurricane matthew"
2,Health & Beauty,,4,as good maybe in some cases better than the bunny batteries.
0,Electronics,0.0,3,"Very functional for a tablet and e-reader. This was a purchase for my stepmom who broke her previous Kindle. She likes it because the screen is big, ease of use, and you can access the internet. The kids side is good too for the kids but some of the apps like YouTube and YouTube Kids will not play on this because it's an Amazon operating system. Overall I would recommend this to people who like the regular e-readers and want a tablet."
0,"Electronics,Media",0.0,3,"I purchased the Kindle Oasis because I was growing increasingly tired of the glare and cumbersome size of reading off my iPad. So the portability is great. And of course, I went for the most expensive, because I wanted the extra battery life. And while the length of time it stays charged is nice, charges very quickly, it's still overpriced. I love the non-glare screen, you can literally read this anywhere. But the wifi connectivity is patchy at best. I have to go upstairs in my home and stand close to the router for the Oasis to connect, this is very annoying. Wouldn't be a big deal if I only read from this one device. But I read from another and picking up where I left off is a pain most times. Non of my issues are really a big deal, but for $300 I don't feel like I should have any issues."
2,Health & Beauty,,3,These batteries are awesome for kids toys that don't have moving parts and only music. Also works great in remotes and things like that. Great value for what you get. Would definitely recommend to a friend.
2,Health & Beauty,,1,"Not a very good battery. They drain really fast. I use them in my Roku remote. I plug my headphones into the remote for wireless listening, so I'm not sure if that is a factor. But I've used several different batteries in the remote and none of them drained nearly as quick as these did. I'm talking a week and they are dead. I would not recommend them."
0,"Electronics,Media",16.0,3,"I got oasis yesterday, very lighweight compared to voyager, screen size comparable, like having actual page turn button, touchscreen seems kinda slow, the on/off button on top is improvement from back of voyager. cover does seem kind of flimsy, but supposed to be leather so will see how it holds up. finding it easier to hold with cover on, then removed. cover doesn't have separate charge port, so all charging is done thru kindle."
0,Electronics,0.0,3,Bought this tablet for my son. Great price and has great features. Camera quality is not good
